id,inflo_chnl_id,type,reg_dts,value,intent_id
19595488,015172042f79,RESPONSE,2026-05-03 00:32:49.437377 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""채팅 상담원을 연결하면 실시간으로 궁금한 사항을 질문할 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""null"",""badge"":null}]}",
19595489,5ae448fe9390,REQUEST,2026-05-03 00:32:58.178649 +00:00,오늘 트레이더스 휴무인가요??,
19595490,5ae448fe9390,RESPONSE,2026-05-03 00:32:58.422593 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""월 2회 의무휴점을 실시하고 있습니다. 방문 예정에 참고해 주시기 바랍니다.\r\n이번 달 휴점일은 점포안내에서 확인하실 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=2009&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{1028}
19595491,25ee59030670,REQUEST,2026-05-03 00:33:01.735242 +00:00,농협atm기는 없어?,
19595492,25ee59030670,RESPONSE,2026-05-03 00:33:01.986557 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""문의해주신 시설물은 아래와 같이 운영되고 있습니다. 전화연결을 원하시면 연결하고자 하시는 곳의 통화버튼을 누르시면 통화가 연결됩니다""},{""type"":""card"",""value"":[{""type"":""text"",""value"":""[S iM뱅크(구, 대구은행)  ATM기 (야외 부출입구 옆)]\n- 위치: 1F\n- 운영시간: 07:00~22:00\n""}]},{""type"":""card"",""value"":[{""type"":""text"",""value"":""[S 우리은행 경산지점 ATM기]\n- 위치: 1F\n- 운영시간: 09:00~16:00\n""},{""type"":""buttons"",""value"":[{""action"":""phone"",""label"":""S 우리은행 경산지점 ATM기"",""value"":""053-813-7766"",""data"":null,""sessionId"":null,""badge"":null}]}]},{""type"":""card"",""value"":[{""type"":""text"",""value"":""점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.\n하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.\n \n또는, 이렇게 검색해보세요:\n\""000 전화번호 알려줘\""""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=1074&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{31}
19595493,8a7d2f0a06b8,REQUEST,2026-05-03 00:33:05.815516 +00:00,치킨을 파는지요?,
19595494,8a7d2f0a06b8,RESPONSE,2026-05-03 00:33:06.039667 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""신선 상품은 채팅상담을 통해 안내해 드리겠습니다""},{""type"":""buttons"",""value"":[{""action"":""message"",""label"":""채팅상담"",""value"":""상담사 연결"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{4}
19595495,e6b60c7e5b20,REQUEST,2026-05-03 00:33:10.272141 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595496,e6b60c7e5b20,RESPONSE,2026-05-03 00:33:10.295465 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM구로점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null}]}]}]}",
19595497,e6b60c7e5b20,REQUEST,2026-05-03 00:33:12.447382 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""행사"",""value"":""13/4"",""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3""}",
19595498,e6b60c7e5b20,RESPONSE,2026-05-03 00:33:12.455856 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""전단보기"",""value"":""14/0"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사안내"",""value"":""15/2"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사 적용방법"",""value"":""18/4"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""맘키즈클럽"",""value"":""23/2"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""dc476946-2e58-486c-afa4-a35b601592b3"",""badge"":null}]}",
19595499,25ee59030670,REQUEST,2026-05-03 00:33:12.975598 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""매장안내"",""value"":""26/3"",""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143""}",
19595500,25ee59030670,RESPONSE,2026-05-03 00:33:12.984130 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""점포정보"",""value"":""27/4"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""편의시설"",""value"":""32/3"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""기타안내"",""value"":""36/4"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null}]}",
19595501,25ee59030670,REQUEST,2026-05-03 00:33:15.549050 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""기타안내"",""value"":""36/4"",""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143""}",
19595502,25ee59030670,RESPONSE,2026-05-03 00:33:15.553586 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""장바구니 안내"",""value"":""37/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""지역 쓰레기봉투 및 음식물 판매"",""value"":""38/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""공병수거"",""value"":""39/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""애견동반"",""value"":""40/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null}]}",
19595503,25ee59030670,REQUEST,2026-05-03 00:33:18.177611 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""편의시설"",""value"":""32/3"",""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143""}",
19595504,25ee59030670,RESPONSE,2026-05-03 00:33:18.186128 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""유모차/휠체어 대여"",""value"":""33/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""유아휴게실"",""value"":""34/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""자율포장대"",""value"":""35/0"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""558d203e-0830-4787-9d44-c06f7a3f2143"",""badge"":null}]}",
19595505,99087fe9a71a,REQUEST,2026-05-03 00:33:20.433178 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595506,99087fe9a71a,RESPONSE,2026-05-03 00:33:20.460062 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM포천점입니다.\n영업시간: 10:00~22:00\n휴점일: 5/13(수), 5/27(수), 6/10(수), 6/24(수) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""ff7ed7ec-7d6b-4d7c-afe2-947d9a7cca4f"",""badge"":null}]}]}]}",
19595507,5ae448fe9390,REQUEST,2026-05-03 00:33:22.712702 +00:00,5월3일 휴무인가요??,
19595508,5ae448fe9390,RESPONSE,2026-05-03 00:33:22.954003 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""월 2회 의무휴점을 실시하고 있습니다. 방문 예정에 참고해 주시기 바랍니다.\r\n이번 달 휴점일은 점포안내에서 확인하실 수 있습니다""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=2009&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{1028}
19595509,94f9c1921b32,REQUEST,2026-05-03 00:33:37.312589 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595510,94f9c1921b32,RESPONSE,2026-05-03 00:33:37.339918 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM왕십리점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null}]}]}]}",
19595511,99087fe9a71a,REQUEST,2026-05-03 00:33:39.955061 +00:00,갤럭시 s26 행사 상품 남아있나요,
19595512,99087fe9a71a,RESPONSE,2026-05-03 00:33:40.174428 +00:00,"{""type"":""BOT"",""content"":[{""type"":""card"",""value"":[{""type"":""text"",""value"":""가전 상품문의는 점포안내를 확인 후 각 점포 일렉트로마트 또는 가전 판매데스크로 문의해 주세요.""},{""type"":""buttons"",""value"":[{""action"":""webLink"",""label"":""점포안내"",""value"":""https://emartapp.emart.com/branch/view.do?id=1111&mallGbn=E"",""data"":null,""sessionId"":null,""badge"":null}]}]}]}",{5}
19595513,94f9c1921b32,REQUEST,2026-05-03 00:33:40.207111 +00:00,"{""type"":""DIALOG_FLOW_EVENT"",""message"":""행사"",""value"":""13/4"",""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb""}",
19595514,94f9c1921b32,RESPONSE,2026-05-03 00:33:40.215359 +00:00,"{""type"":""BOT"",""content"":[{""type"":""text"",""value"":""질문을 선택해 주세요.""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""전단보기"",""value"":""14/0"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사안내"",""value"":""15/2"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사 적용방법"",""value"":""18/4"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""맘키즈클럽"",""value"":""23/2"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null}]}]}],""quickReplies"":[{""action"":""dialogFlowButton"",""label"":""처음으로"",""value"":""Z9999.Default"",""data"":null,""sessionId"":""c1e2ddaf-63c8-4670-8bf5-306b1508bcdb"",""badge"":null}]}",
19595515,94f9c1921b32,REQUEST,2026-05-03 00:33:43.586360 +00:00,"{""type"":""GREET_RESPOND_NORMAL"",""message"":""""}",
19595516,94f9c1921b32,RESPONSE,2026-05-03 00:33:43.607828 +00:00,"{""type"":""INTRO_MESG"",""content"":[{""type"":""text"",""value"":""안녕하세요 고객님! EM왕십리점입니다.\n영업시간: 10:00~23:00\n휴점일: 5/10(일), 5/24(일), 6/14(일), 6/28(일) 입니다.\n무엇을 도와드릴까요?""},{""type"":""card"",""value"":[{""type"":""buttons"",""value"":[{""action"":""dialogFlowButton"",""label"":""상품"",""value"":""1/5"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""행사"",""value"":""13/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""매장안내"",""value"":""26/3"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""교환/환불"",""value"":""41/6"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""계산"",""value"":""50/2"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""주차"",""value"":""60/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""상품권"",""value"":""67/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""이마티콘"",""value"":""85/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""포인트"",""value"":""90/2"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""쿠폰"",""value"":""105/5"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""와인그랩"",""value"":""186/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""오더픽"",""value"":""150/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null},{""action"":""dialogFlowButton"",""label"":""디지털그랩"",""value"":""203/4"",""data"":null,""sessionId"":""5f5deba1-b641-451a-b87c-246a1fc1a30b"",""badge"":null}]}]}]}",
